           2639,           2933,           1144,           2393,           1111,           1078,            261,            908,           2564,           1477,     2147483647,            740,            807,             35,           2720,             34,            102,            906,            173,           1833,           1231,           1421,           1698,            329,           2135,           2040,           1066,           2766,           2262,             83,           1342,           1842,           1244,           2387,           1520,           2945,           1958,           2778,           1122,           1165,           1473,           1204,           2707,           2293,            796,           2658,            251,           2830,           1929,            230,           1401,           1614,            723,            428,            765,           1349,            719,           1657,           2691,            358,           1712,            513,           2027,             77,            680,           2040,            751,           2142,           2022,           1764,           2111,           1754,           2485,            472,           2645,            390,            272,           2708,           1919,            327,           1312,            892,           1187,           2659,           2772,           2040,           2686,           2345,
            454,           1585,             40,            282,            536,           2398,           2114,           2574,           1022,           2555,            740,     2147483647,           1254,           1702,            345,            565,             77,           1120,           2253,            587,            940,           1325,           2704,            750,           1525,           2869,            548,           2938,             48,            391,           2720,           2118,           2636,           2106,           2955,            226,           1086,           2860,             70,           1767,            353,            955,           1893,           2278,           1309,           1301,           1622,           2892,           1697,           2255,            440,            827,             18,           2800,            444,           1262,            375,           2387,             20,           2203,           1891,            694,           2726,           2596,           1034,            992,           1398,           1274,            753,            814,           1499,           2346,           1692,           1471,            140,           2501,           1026,           1302,           2997,           2144,           2901,            850,           1474,            595,            573,           2512,           1779,            535,
            590,            716,           1012,           1887,           2838,           1049,           1175,           2843,           1004,           2943,            807,           1254,     2147483647,            708,             57,              5,           2800,           1407,           2743,           1823,           2702,           2809,           2337,           1507,           2701,            593,           1939,            954,           1980,            857,           1154,           1612,            516,           2072,           1608,           2848,           2520,            751,           1079,           1770,           1588,           1025,            116,           1678,           1449,           1511,           1417,             27,            642,            344,           2948,            592,           1981,           1246,           1943,           2674,           1343,           1560,           1289,           1669,            955,           2891,           1547,           2582,           2313,           1239,           1853,            290,            910,           2079,            298,           1500,            734,           1944,            971,           2289,           2369,           2337,           1023,            451,           2717,            301,            690,            499,            848,           2505,            910,           1124,
           2040,            764,           1844,           1201,             11,            798,           2171,           2368,           2602,           1213,             35,           1702,            708,     2147483647,           1236,           2184,           2260,           2934,           1247,            566,            879,            991,            234,            540,            333,           2162,           1522,           2975,            962,              8,           1441,            625,            460,           1020,           1595,            639,           1493,            116,             37,           2706,           1138,           2424,              6,           2828,            830,           1325,            954,           2185,            487,           2834,           2087,           2113,            730,            347,            445,            182,           1927,           2317,           2345,           1384,            807,           2534,           1578,           1846,            569,           2357,           1225,           2779,           2854,           2602,           1613,           2575,            248,            534,            696,           2969,           1703,            983,           2712,            382,            355,            234,            824,           1022,           1073,           2466,           1814,           1407,
           2654,             54,           2985,           1074,           2891,           1842,           2542,           1830,            719,           2568,           2720,            345,             57,           1236,     2147483647,           1882,           2968,           2545,            799,           1016,           2782,           2765,            232,           1286,           2672,            789,           2514,           1823,            329,             89,           1027,           2555,           1701,           1021,           1614,           2989,           1688,           1619,           1090,             81,           2618,            620,            738,           1079,           1102,           2311,           1453,           2221,           1571,           1169,           1513,            185,            692,           2099,            390,           2541,           2883,            373,           1741,           2324,           2502,           2852,           1704,           1740,           1527,           2836,            185,           2598,           1959,           1661,           1091,           1894,            513,           2110,           1198,           1654,           2085,           2126,             23,           2846,            979,            661,           1121,           2679,            609,            148,            404,           1593,
            469,             39,           1510,           2653,           2566,           2184,           1039,            853,           1157,           2238,             34,            565,              5,           2184,           1882,     2147483647,           1652,           2842,           1023,           1944,           2748,            406,            987,            908,            874,            623,           1972,           1634,           1776,            146,            907,           1589,            428,           2130,           2980,           1210,            454,            995,           1790,           2545,           2060,           2190,           2932,            984,           2693,            654,           1219,           2483,           2178,           1806,            509,           1821,           1619,           2014,           2488,           2320,           2385,           1239,            959,            581,            585,            906,           1234,            379,           2004,            751,            444,           2912,             49,             33,           1773,            297,            944,           1266,           2660,           1805,           1858,           1733,            705,           2308,            551,           2569,            563,           2365,            556,            834,           2627,           2883,
            571,           1508,           1823,            937,           2366,           2268,            184,           1042,           1031,            586,            102,             77,           2800,           2260,           2968,           1652,     2147483647,           1112,           2779,           2264,           2462,           2423,            249,            953,            641,           2067,            104,           1011,           1467,            720,            993,            207,            114,           1670,            429,           2178,            191,           1143,           1993,           1452,            703,           1920,           2853,           1768,            843,            884,           2724,           1182,           1656,            261,           1079,           2215,           1196,           1481,            300,            529,            847,            593,           1093,           1095,            445,           2051,            699,           2356,           2310,           2386,           1783,           2209,            987,            553,            340,           1583,            961,             20,           2703,            691,           2728,           1443,           2418,            287,            170,           1697,           2074,            325,           1434,           2626,           1824,             98,
            170,           2323,           2361,           1555,           2331,            434,           2312,           2806,           1247,           2366,            906,           1120,           1407,           2934,           2545,           2842,           1112,     2147483647,            766,           1894,            270,           1929,           1129,           2833,           2985,            253,            497,           1337,           1853,            270,            944,           1972,            316,           1584,           1804,           1371,           2610,            834,            568,           1925,           2034,           1175,           2084,           1812,            424,            226,           1858,           2642,             70,           1462,           1080,           1694,           2916,            575,           1610,           1914,           1132,           1314,            578,           2721,            521,            274,           2674,           1140,           1684,           1489,            341,             87,            483,           1969,           1986,            371,            951,           1486,           2124,           1062,           1544,            613,            746,            323,           2080,           1304,           2488,           1951,           1483,            370,           1568,            675,
            669,           1120,            386,            382,            758,           2474,            798,            287,            632,           1362,            173,           2253,           2743,           1247,            799,           1023,           2779,            766,     2147483647,           1762,            316,            409,             38,           1931,           2348,           2883,             17,           1018,            648,            533,             85,           2018,           2177,            512,            381,           2937,            447,           1204,           1774,           2687,           2242,           2468,             61,            403,           2998,            691,           2128,            846,           1390,           1462,            691,           2851,             90,            178,           2052,           2739,           1957,           2621,           1419,            891,           1377,            744,           1839,           2448,           2022,           1262,           2800,            184,            176,            420,           1839,           2354,            300,            709,           1276,           1988,           2326,           2659,           2973,           1285,            310,           2212,           1867,           2452,           2650,           2102,           1371,            410,
           1753,           2343,           2494,           1653,           1283,             90,             65,           1921,             83,           2679,           1833,            587,           1823,            566,           1016,           1944,           2264,           1894,           1762,     2147483647,            958,           2761,           2490,           1850,             42,            718,             26,            816,            280,             37,           2609,           1144,           2116,            622,           1896,           1449,           2494,           2165,           1362,           1785,           2763,            421,           2890,           1347,           1111,           2983,            231,           1617,           1620,              1,            665,           1468,            778,           2638,            722,             62,           1237,           2287,           1016,            107,           2632,           1609,           1792,            117,           2871,           2394,           1358,            781,           1246,           2779,            113,           1961,           2821,           2390,            502,           2464,           2206,           2965,            922,             78,            902,            709,            861,           1207,           1017,           1529,           2464,           2731,
            320,            457,            726,           1687,           2890,           1555,           2557,           2518,           2002,           2174,           1231,            940,           2702,            879,           2782,           2748,           2462,            270,            316,            958,     2147483647,            254,           2317,            534,             39,            712,           1751,           1913,            760,           1296,           2510,            962,           2441,            275,           1526,            505,             54,           1114,           1856,           1369,            831,            574,            672,            378,            649,           2373,            433,           1277,           2153,           2325,           1224,           2158,            931,           1105,           2812,           2174,           1645,           2264,           1034,           2989,            874,            906,            355,           2712,           2976,            476,            104,           2094,           1391,            931,           2071,             18,           2644,           1699,           1041,           2512,            702,           1195,            499,           1368,            344,            722,             39,           1994,           1405,           1335,           2436,            297,
             17,           1802,           2799,           2305,            418,           1411,            876,            319,           1764,           1972,           1421,           1325,           2809,            991,           2765,            406,           2423,           1929,            409,           2761,            254,     2147483647,              1,           2075,            207,           2523,            693,           2034,           1625,            245,            828,           1791,            117,           1676,           1649,           1154,           1583,           1824,           1531,           1814,           1556,           1579,           1620,            904,           1450,            335,           1435,           2058,           2637,           2981,            500,            812,           2788,           1218,           1244,           2914,           1392,           1508,           1181,           2863,           2727,             90,           1782,           2006,           1482,            361,           1602,           2014,           1443,           1059,            330,            787,            832,            573,            555,           1291,            565,           1374,            616,           2824,           2901,           2331,           1931,           2021,           2861,           1080,           1463,           1807,
           1536,           2422,           2674,            596,            421,            171,           1358,           1699,           2413,            237,           1698,           2704,           2337,            234,            232,            987,            249,           1129,             38,           2490,           2317,              1,     2147483647,           1214,            248,           1871,           2158,            740,            336,           1707,           2518,            341,             81,            405,            756,           1711,           2715,           1918,           2320,           1539,           1707,           2835,           2028,            491,           1949,           2744,           2211,           2732,            132,           2450,           1448,           1726,           2719,           1740,            188,            950,            261,            773,           1191,           1250,            521,           2422,           2897,           1482,           2924,           2590,           1838,           1073,           2352,           1019,           2252,           2780,           1178,            256,           1499,            876,            754,           1167,            312,           2578,           2712,           1311,            280,           2928,           2986,           2716,            319,           1860,
            525,           2415,           1795,            512,           2348,            992,           1800,            614,           2039,           2662,            329,            750,           1507,            540,           1286,            908,            953,           2833,           1931,           1850,            534,           2075,           1214,     2147483647,           1700,           2021,           2347,           1282,           2593,           2141,           1469,            121,           1341,           2789,           2565,            780,           2782,           1880,            126,            838,           1538,            723,           2284,           2246,           1235,            976,            545,           2615,           1121,           1273,           2891,            445,            938,           1453,           2437,            936,           2372,           2340,            137,            177,            626,           2362,           1523,            447,           2436,           1203,           1640,            784,            498,            614,           2521,           1623,            136,           2819,           2810,           1317,           2526,             27,            371,            694,            299,           1240,            191,           1711,           1199,           2780,           2636,            737,
           2118,            350,           2848,            481,            137,             76,           1900,           2715,           2077,           1665,           2135,           1525,           2701,            333,           2672,            874,            641,           2985,           2348,             42,             39,            207,            248,           1700,     2147483647,           1584,             68,            420,           2550,           1925,           2972,           2148,           1028,           2524,           1670,            923,           2245,           2230,            574,            843,            681,            104,            555,           1282,            675,           1852,           2702,           1000,           1738,            234,            730,           1886,           2212,           1283,           2841,           1841,           1455,            320,            418,            699,           1553,            780,            195,           2396,           2786,           1643,           2007,           2370,           1461,            916,           1458,            731,            804,           2671,            813,           1306,           2993,            942,            761,           2382,           2099,           1216,            228,            308,            831,           2829,           2753,           1643,
             24,           1096,            702,            796,           2966,           1484,           2791,            269,            421,           2133,           2040,           2869,            593,           2162,            789,            623,           2067,            253,           2883,            718,            712,           2523,           1871,           2021,           1584,     2147483647,            328,           1711,            579,           2970,              5,           1540,           1113,           1821,           1266,            492,           1399,            893,            507,           1538,           2742,           1870,            176,           2114,           1787,           2735,           2943,           2265,            157,           1915,            655,           1024,           2184,           2807,           1477,           2264,           2707,             51,            973,           1241,           1261,           2147,           2959,           1922,            239,           1150,            175,           1122,           1744,            630,             71,            838,            219,           2272,             77,           1670,            966,           2449,           2133,            489,           1236,            839,            442,           1199,            447,           2356,            610,           2640,
            289,           1708,           2811,            349,           2803,              6,           1680,           1155,            161,           1754,           1066,            548,           1939,           1522,           2514,           1972,            104,            497,             17,             26,           1751,            693,           2158,           2347,             68,            328,     2147483647,            111,             59,            789,            438,           1321,           1895,           1435,            844,            614,           2528,           2358,           1470,           1494,           1649,            470,           1590,             42,           1578,           1446,            106,           1319,            367,            640,           2017,           1010,           1071,           1251,           1355,            960,            942,            285,           2211,           2020,            827,            491,           1338,            943,            743,           2191,           2518,           1449,           2877,           2328,           2409,           1878,           2448,           2317,           1913,            842,            994,           1418,            603,            140,           1248,           1587,           2474,           1758,            987,            237,            701,             91,
           2510,            839,            643,           2679,           1899,           2536,           1403,           1942,           1033,            909,           2766,           2938,            954,           2975,           1823,           1634,           1011,           1337,           1018,            816,           1913,           2034,            740,           1282,            420,           1711,            111,     2147483647,           1383,           1251,           2769,           2197,           1030,           2286,           2691,           2943,           1438,            174,           2412,            505,           1765,            918,            757,            744,           1144,            201,           2086,           1138,           2940,           1657,           2821,           1398,            731,           2886,           2829,            643,           1837,            500,           1059,           1803,             42,            554,            912,           2958,            373,            134,           2055,           2453,           2296,           2261,           2722,            279,           2032,           2816,            960,           1632,           2344,            114,           1557,           2596,           1869,           1517,            658,           2215,           2742,           2342,           1574,           1768,
            935,            741,             88,           2935,            962,             14,           1330,           1501,            624,            123,           2262,             48,           1980,            962,            329,           1776,           1467,           1853,            648,            280,            760,           1625,            336,           2593,           2550,            579,             59,           1383,     2147483647,            238,           1496,           1366,            161,           1890,           2870,            289,            404,            913,           1596,             14,           1455,            430,           2186,           1992,           2547,           1819,           1698,           2678,           1644,            869,            790,           2251,           1001,           1841,           1740,            394,           1331,            132,           1038,           2882,            965,           1530,            535,           1586,           1337,            497,           2846,           2067,            566,           2269,            642,           2882,           2882,           2442,            983,           2344,           2833,            789,            701,           2232,           1302,            125,           2573,            820,           1835,           2644,            492,           1005,
           2694,             66,           1678,           2770,            213,           1819,           1544,             80,           1359,            561,             83,            391,            857,              8,             89,            146,            720,            270,            533,             37,           1296,            245,           1707,           2141,           1925,           2970,            789,           1251,            238,     2147483647,            130,           1539,            908,           2296,           1435,           2047,           1790,           1044,            615,           1991,            729,            473,           2858,           1323,           2924,           2835,           1187,           2844,           1388,            446,           2671,           1627,           2577,           1751,           1523,           2528,           1350,           2458,           2672,             12,           1219,            520,            444,           2408,           2885,           2645,            613,           2403,             51,            266,           2078,           1700,            926,           1331,           2044,           2137,           1477,            640,           1103,           1227,            470,           2845,           2719,           2651,           2111,           2520,           2315,           2736,
            391,           2544,            635,           1438,            296,           2663,           1138,           1334,             32,           2939,           1342,           2720,           1154,           1441,           1027,            907,            993,            944,             85,           2609,           2510,            828,           2518,           1469,           2972,              5,            438,           2769,           1496,            130,     2147483647,           1899,           1621,           2701,           1834,           2440,            355,           2245,           2222,           1055,           1746,           1899,           1746,           1953,           2962,           2884,           1804,            614,           2656,           2894,            349,           2463,           2613,           2751,             43,            478,            102,           2841,            836,            443,           2142,            857,             19,           1398,            385,           1457,           2908,           2466,            748,           1205,           1425,            711,           2068,           2889,           2346,           2765,            916,           2799,           2661,            437,            727,           1371,            318,           2245,           1508,           1291,            916,            676,
           1767,           2925,            476,           2668,           2259,           1290,            165,           1514,             30,            887,           1842,           2118,           1612,            625,           2555,           1589,            207,           1972,           2018,           1144,            962,           1791,            341,            121,           2148,           1540,           1321,           2197,           1366,           1539,           1899,     2147483647,            759,           1099,           2188,           2874,           1465,           1814,           1503,           2505,           2944,           1835,           2467,           2967,           2517,            699,            863,           2208,            106,           2136,           1194,           1713,           1057,           1684,            868,           1739,            596,           2706,            214,           1749,           2921,           2751,           1523,           2444,            433,            829,           2687,           2820,           1210,           1872,           2290,            971,           1870,            554,           1196,           2548,           1398,           1727,           2960,           1824,            324,           1433,           2166,           2624,            187,            122,           1585,           2094,
           2212,           2155,           1719,            761,           2353,           1387,           1337,           2884,           1436,           2375,           1244,           2636,            516,            460,           1701,            428,            114,            316,           2177,           2116,           2441,            117,             81,           1341,           1028,           1113,           1895,           1030,            161,            908,           1621,            759,     2147483647,           1491,           2796,            946,            668,           1872,           1773,            767,           1483,           2047,           2455,           2957,           1527,            471,            593,           1787,            220,           2633,           2770,           2958,            827,           2437,           1369,           1827,            399,           1583,            223,             56,           1751,           2121,            773,           2171,           2154,           1629,           1111,            520,           1521,           2058,           1552,            992,            642,           2017,           1211,           1493,           2839,            671,           2370,           2879,           2138,             30,           2226,           1994,           1781,           2843,           1735,           2853,
            680,           2758,           2941,            477,           1098,           1125,            343,           1615,           2176,            480,           2387,           2106,           2072,           1020,           1021,           2130,           1670,           1584,            512,            622,            275,           1676,            405,           2789,           2524,           1821,           1435,           2286,           1890,           2296,           2701,           1099,           1491,     2147483647,           1042,           1307,           2610,           1309,           1744,           2313,           1309,            845,           1247,            670,            480,           2666,           1911,            586,            613,           1724,           2090,           1737,           1044,            207,            153,           1123,           1952,            971,            398,            866,           1451,           2984,           1106,            928,             93,            145,           2751,           1138,           1208,           1396,            862,           1926,           1316,            591,           2449,           2830,           2190,            170,           2341,           2578,           2109,            300,           1661,           1885,           1576,           1085,           2599,           2352,
            878,           1933,           1629,           2595,           2527,            416,           1619,            853,            268,           1279,           1520,           2955,           1608,           1595,           1614,           2980,            429,           1804,            381,           1896,           1526,           1649,            756,           2565,           1670,           1266,            844,           2691,           2870,           1435,           1834,           2188,           2796,           1042,     2147483647,            740,            770,           2297,           2569,           2958,            943,           1602,           2270,           2364,           1321,           2788,           2218,           2947,           2825,           1080,           1509,           2219,            608,           1495,            707,           2695,           2699,           1690,           1659,           1031,            627,            567,           2556,           2463,           2641,           1113,           1921,            190,           1061,            901,           1613,            825,            788,           2356,           1232,           1437,           1895,            982,           1852,           2893,           1482,             36,           2064,           2020,            873,           2252,             30,            757,
           1463,            227,            217,            376,            666,            561,           2193,            659,           2110,            991,           2945,            226,           2848,            639,           2989,           1210,           2178,           1371,           2937,           1449,            505,           1154,           1711,            780,            923,            492,            614,           2943,            289,           2047,           2440,           2874,            946,           1307,            740,     2147483647,           1494,           2020,           2914,           1066,           1902,            653,            867,           2294,           1262,           2871,            798,           1929,           2882,           2658,           2180,           1303,           1037,            452,           1847,           2753,           2642,           1517,           2532,            705,            266,           2830,            332,           2937,           1640,           1802,           1122,           2599,             58,           2363,            494,           1537,           1648,           1457,           1211,             47,            552,           1462,           2913,           1520,           1434,           1991,           2750,           2622,           1059,           1021,            130,            609,
            584,            123,             10,           1473,            379,           1467,           1653,            954,           2924,             17,           1958,           1086,           2520,           1493,           1688,            454,            191,           2610,            447,           2494,             54,           1583,           2715,           2782,           2245,           1399,           2528,           1438,            404,           1790,            355,           1465,            668,           2610,            770,           1494,     2147483647,            113,           1136,           1171,            596,           2345,           2637,            246,           2594,           2982,           1391,            164,           1901,           1294,           2083,           1211,           1068,            895,           2367,           1362,           2324,           1149,           1208,           1488,           1220,           2870,           1175,           2851,           2771,           2824,           2253,           1870,           1130,           1186,           1444,           2005,           1294,           2535,            584,            411,           2797,           1811,           1875,           2441,            615,           2979,           2908,           2297,           1863,           1894,           2626,           2072,
            832,           2217,           1391,           2016,            487,            455,            239,           1721,            883,            125,           2778,           2860,            751,            116,           1619,            995,           1143,            834,           1204,           2165,           1114,           1824,           1918,           1880,           2230,            893,           2358,            174,            913,           1044,           2245,           1814,           1872,           1309,           2297,           2020,            113,     2147483647,           1411,           1118,           2859,           2400,           1364,           1058,           1493,           2603,           2257,           1839,           1690,           2272,           2638,           2347,            523,           2601,           1918,           1410,           1772,            798,           2623,           1058,           1163,           2317,           1814,           2925,           1186,           2786,           2913,            642,           1919,            693,           1457,           2043,           2942,           2939,           1575,            462,            464,           2532,           2432,           1929,             77,            983,            999,           2388,           1526,           1369,            951,           2901,
            907,            546,           1838,            487,            426,            527,            245,           1558,           1738,             43,           1122,             70,           1079,             37,           1090,           1790,           1993,            568,           1774,           1362,           1856,           1531,           2320,            126,            574,            507,           1470,           2412,           1596,            615,           2222,           1503,           1773,           1744,           2569,           2914,           1136,           1411,     2147483647,            669,           1737,           2261,           2488,           1059,            432,           2853,            468,            403,           1133,            200,            831,           2992,           2919,             58,            552,           2889,            875,           1911,           2004,           2064,            919,           1109,           1646,             89,           1389,            698,           2220,            178,           1939,           2900,           2742,            742,           2887,             49,           1200,            893,           1415,           2325,             20,           2749,           1070,           1952,            134,           2065,            307,           1567,            250,           2204,
           2490,           2932,            198,            500,           1202,           2941,            157,           1085,           1667,            575,           1165,           1767,           1770,           2706,             81,           2545,           1452,           1925,           2687,           1785,           1369,           1814,           1539,            838,            843,           1538,           1494,            505,             14,           1991,           1055,           2505,            767,           2313,           2958,           1066,           1171,           1118,            669,     2147483647,           1956,            378,             22,           1384,           2380,            482,           1244,            663,           1766,           2540,           1985,           1130,            954,           2608,           1535,           1609,           1449,           2819,           2006,            978,            871,           2616,           2448,           2354,           2433,           2419,           2501,           2180,           2114,            246,           2427,           2691,           2537,           2312,           1060,           1690,           2462,            285,           1694,           1991,           2804,           1233,            946,           1558,            792,            399,           1822,           2780,
            161,           2326,            697,            613,            588,            555,            952,           2488,            364,            616,           1473,            353,           1588,           1138,           2618,           2060,            703,           2034,           2242,           2763,            831,           1556,           1707,           1538,            681,           2742,           1649,           1765,           1455,            729,           1746,           2944,           1483,           1309,            943,           1902,            596,           2859,           1737,           1956,     2147483647,            425,           1607,           2705,           2436,           2531,           1662,           2720,            549,             16,            241,           1942,            575,           1743,           2920,            322,            368,            740,            804,           2988,           2704,           1694,           1083,           2650,            186,            156,           1831,           2463,           1224,           2681,           1687,            635,           2775,            142,            871,           1885,           2235,           2989,            924,           1703,           2340,           1692,            379,           1289,           2749,           1912,            699,           2025,
           1695,           1271,           2488,           2371,           1192,            730,           1679,           2539,           1425,           1004,           1204,            955,           1025,           2424,            620,           2190,           1920,           1175,           2468,            421,            574,           1579,           2835,            723,            104,           1870,            470,            918,            430,            473,           1899,           1835,           2047,            845,           1602,            653,           2345,           2400,           2261,            378,            425,     2147483647,            921,             51,           2849,           1487,             83,            936,            308,           2029,           1991,            774,           2901,           2903,           1756,           1864,           1531,            264,           1782,           1986,           1498,           1466,            522,           1164,           1951,           2710,           1782,           2757,            767,           1526,           2785,           1407,           1630,           2727,           2948,            465,           1037,            472,           2754,           2714,           1353,            391,           1993,            820,            249,             19,           1385,            768,
